label,name,lat,lon,city,state,postcode,street,housenumber,start_date,osm_first_seen,dist_to_nearest_prior_km,nearest_competitor_km,avg_nearest_5_competitors_km,median_income,resident_pop,workers_in_tract,workers_from_tract,daytime_pop,index_right,hwy_aadt,dist_to_highway_meters,dist_to_nearest_dc_miles,dist_to_freeway_ramp_meters,trade_area_population
0,Jack in the Box,38.1012803,-122.5695903,Novato,,94945,Redwood Boulevard,7135,2013-12-17,2013-12-17,1.854,1.327,5.691,99174,5574,1342,2478,4438,6046,87000.0,961.5762224390448,72.32454292218023,891.3772123770685,5274
1,In-N-Out Burger,36.3212857,-119.6735995,Hanford,CA,93230,South 12th Avenue,280,2013-12-19,2016-08-16,32.208,0.029,0.755,89614,5076,5597,2064,8609,9633,40500.0,368.6309540204966,136.70255098993093,266.5749151619881,5558
0,Panda Express,36.707051,-119.5740124,Sanger,,93657,Jensen Avenue,2590,2014-01-15,2014-01-15,17.418,11.204,13.982,48870,4805,2288,1791,5302,9502,37500.0,4468.105508962005,121.7669396056319,9194.243195055758,4487
0,Bengal Barbecue,33.8115724,-117.9203186,Anaheim,,,,,2014-02-18,2014-02-18,3.572,0.034,0.06,0,32,9091,129,8994,2883,192200.0,732.1137798822926,18.953594784652882,631.8109734751331,24
0,Quan Brothers Market,38.0008802,-122.461478,,,,,,2014-03-09,2014-03-09,12.523,6.175,7.616,119600,5562,3886,2476,6972,6057,176000.0,7447.995240878205,65.06554629073528,7446.409737695702,5991
0,Jack in the Box,38.2436407,-122.6314258,Petaluma,,94952,East Washington Street,837,2014-04-05,2014-04-05,1.366,1.152,10.822,103101,5116,1994,2087,5023,6334,95000.0,603.1864496001206,78.56858847813083,354.7399561362516,5130
1,In-N-Out Burger,37.5204744,-120.8817351,Turlock,CA,95380,Countryside Drive,3071,,2014-05-11,9.675,0.102,3.639,92273,3494,2711,1315,4890,1265,112000.0,442.64764609653537,30.578441577170825,288.5199679117903,3472
0,El Pollo Loco,37.5195909,-120.8801935,Turlock,,95380,Countryside Drive,2900,2014-05-11,2014-05-11,0.168,0.078,3.586,92273,3494,2711,1315,4890,1265,112000.0,651.2929380091141,30.681656994697693,415.9154417259355,3472
0,Sonic,37.5215075,-120.8870421,Turlock,,95380,West Monte Vista,3400,2014-05-11,2014-05-11,0.482,0.584,3.947,56455,3994,3561,1556,5999,1266,112000.0,157.13756269262538,30.31906024291692,71.43854228924708,3978
0,Wendy's,37.5215127,-120.8888594,Turlock,,95380,West Monte Vista Avenue,3450,2014-05-11,2014-05-11,0.16,0.74,4.055,56455,3994,3561,1556,5999,1266,112000.0,357.24429141367796,30.247111989134435,250.3898457801308,3978
0,El Coyote,38.282661,-122.459523,,,,,,2014-05-14,2014-05-14,15.067,1.269,10.186,95313,4837,1706,1648,4895,6624,7000.0,304.1058109050516,71.10069004574594,17395.963671529833,4759
0,El Coyote,38.282661,-122.459523,,,,,,2014-05-14,2014-05-14,15.067,1.269,10.186,95313,4837,1706,1648,4895,6625,7000.0,304.1058109050516,71.10069004574594,17395.963671529833,4759
1,In-N-Out Burger,33.9085328,-117.5616904,Norco,CA,92860,Hamner Avenue,1810,,2014-05-17,5.64,0.813,1.03,119447,3857,3537,1771,5623,12706,146000.0,339.4439400950406,25.870065083846406,235.07239330631916,3894
0,Burger King,33.9091929,-117.5598394,Norco,,92860-2920,Second Street,1666,2014-05-17,2014-05-17,0.186,0.719,1.043,143218,5485,2055,2835,4705,12706,146000.0,115.18617186983512,25.942418441512906,88.35312007705738,5460
1,In-N-Out Burger,38.6702663,-121.7279475,Woodland,CA,95776,Bronze Star Drive,2011,,2014-05-18,12.034,5.184,6.984,116950,7168,7618,3516,11270,5535,60000.0,488.8787222784955,63.04874434747646,284.3775886722748,7761
0,Subway,38.6703242,-121.7271609,Woodland,,95776,Bronze Star Drive,2021,2014-05-18,2014-05-18,0.069,5.251,7.039,116950,7168,7618,3516,11270,5535,60000.0,499.940309066084,63.03631695667411,302.0250012155101,7761
0,Panda Express,38.6701996,-121.7262955,Woodland,,95776,Bronze Star Drive,2041,2014-05-18,2014-05-18,0.076,5.327,7.098,116950,7168,7618,3516,11270,5535,60000.0,552.867274687863,63.010645945216325,367.9327399538459,7761
1,In-N-Out Burger,33.0473003,-117.2850115,Encinitas,CA,92024,Calle Magdalena,130,2014-05-22,2016-12-24,9.405,0.261,0.744,114167,3408,1741,1535,3614,1718,215000.0,255.46415161063393,81.46158667961484,137.25184253722185,3380
0,Jack in the Box,38.2933508,-122.4704305,Sonoma,,95476,West Napa Street,602,2014-05-22,2014-05-22,1.523,1.128,6.754,100431,4109,2236,1482,4863,6623,9100.0,269.5282047321403,71.95682276571308,18071.769460097206,4350
0,Quiznos,36.3293726,-119.290999,,,,,,2014-05-28,2014-05-28,2.738,0.184,29.811,31616,1276,10675,500,11451,10339,13000.0,187.04974682695544,150.87416008956754,282.4615061617074,1179
0,Subway,36.3414719,-119.2782371,Visalia,,93292,East Houston,1301,2014-05-28,2014-05-28,1.765,1.801,29.95,59167,2766,2735,1018,4483,45,9000.0,1621.0351139270524,150.81238774101948,1984.7197339724835,2931
0,McDonald's,36.3258429,-119.2100961,Farmersville,,93223,West Noble Road,430,2014-05-28,2014-05-28,6.346,6.668,32.982,95479,4517,2038,2153,4402,9660,32500.0,213.9049531675276,154.3183416265939,51.692593714614155,4759
0,Chipotle,33.9026317,-117.561859,Norco,,92860,Hamner Avenue,1409,2014-06-09,2014-06-09,0.656,0.385,0.708,143218,5485,2055,2835,4705,12703,147000.0,564.3750560820678,26.055591142924214,156.8548387926705,5460
0,Popeyes,33.9006496,-117.5620776,Norco,,92860,Hamner Avenue,1325,2014-06-09,2014-06-09,0.221,0.176,0.622,143218,5485,2055,2835,4705,12704,147000.0,354.6597685894017,26.110927859532637,111.5979310271662,5460
0,Fazoli's,33.9001202,-117.5621632,,,,,,2014-06-09,2014-06-09,0.059,0.125,0.599,143218,5485,2055,2835,4705,12704,147000.0,310.41374712996173,26.124448601076434,130.70035099011378,5460
0,McDonald's,33.8976568,-117.5618726,Norco,,92860,Hidden Valley Parkway,150,2014-06-09,2014-06-09,0.275,0.196,0.627,143218,5485,2055,2835,4705,12704,147000.0,239.6733860589328,26.222311352124752,116.29673763348893,5460
1,In-N-Out Burger,37.9969522,-121.3145439,Stockton,CA,95207,Pacific Avenue,5202,,2014-06-11,3.042,0.726,1.954,75938,5210,3014,1656,6568,1013,111000.0,3648.5437042098943,11.960206707269505,3550.9494592634132,4918
0,Chipotle,37.9946845,-121.3134162,Stockton,,95207,Pacific Avenue,4940,2014-06-11,2014-06-11,0.271,0.461,1.774,75938,5210,3014,1656,6568,1013,111000.0,3619.678224181585,11.79743195169895,3516.2175718366975,4918
0,Panera Bread,37.9940512,-121.3131875,Stockton,,95207,Pacific Avenue,4932,2014-06-11,2014-06-11,0.073,0.388,1.728,75938,5210,3014,1656,6568,1013,111000.0,3608.526722991309,11.752548576940084,3503.63793206345,4918
0,Five Guys,38.0010009,-121.3183327,Stockton,,95207,Pacific Avenue,5633,2014-06-11,2014-06-11,0.559,1.258,2.358,59512,3999,2167,1726,4440,1013,111000.0,3624.970086852113,12.263839215447359,3484.496958317452,3988
0,McDonald's,37.9892875,-121.312488,Stockton,,95207-7694,Pacific Avenue,4515,2014-06-11,2014-06-11,0.533,0.143,1.554,42111,1662,193,684,1171,1013,111000.0,3489.83386433638,11.421443393262273,3376.6433488395373,1631
0,Wienerschnitzel,37.9900559,-121.319394,,,,,,2014-06-11,2014-06-11,0.611,0.307,1.632,70919,4393,3542,1641,6294,1013,111000.0,2768.9423031067945,11.52393568745451,2659.4251547945864,4828
0,Chipotle,37.5206975,-120.8809484,Turlock,,95380,Countryside Drive,3090,2014-06-15,2014-06-15,0.074,0.061,0.383,92273,3494,2711,1315,4890,1265,112000.0,513.9766533048904,30.59906901290417,379.42557370047325,3472
0,Cisneros Taqueria #2,36.3136543,-119.6453038,,,,,,2014-06-16,2014-06-16,2.673,5.801,25.153,37377,6366,1027,1892,5501,9634,40500.0,1538.7506683855015,138.12213023931463,1212.4655555654076,6373
0,Dining Room,33.788463,-117.888522,,,,,,2014-06-25,2014-06-25,3.903,0.341,0.719,68214,8914,20348,2802,26460,2873,181600.0,159.85035386687846,20.823513771479035,108.10232655003513,8293
1,In-N-Out Burger,33.7911921,-118.1401438,Long Beach,CA,90815,Los Coyotes Diagonal,4600,,2014-06-30,4.515,0.25,2.731,78639,5642,1778,2117,5303,11418,31500.0,1410.2144382774916,22.67229296324694,1607.9977499153904,5471
0,McDonald's,33.8150422,-118.0287316,Cypress,,90630-4602,Valley View Road,10115,2014-07-04,2014-07-04,3.587,0.615,0.722,118000,5036,803,2378,3461,2652,62500.0,3945.774993604498,18.971120465153085,5256.191366585931,4865
0,Del Taco,33.8247503,-118.0287283,,,,,,2014-07-04,2014-07-04,1.079,1.685,1.799,80373,5306,3275,2892,5689,2654,68800.0,4029.51483885412,18.315412338742473,4176.68026395873,5431
0,Habit Burger & Grill,33.787349,-118.1395677,,,,,,2014-07-12,2014-07-12,0.431,0.601,3.033,85591,4497,3132,2024,5605,11419,31500.0,990.2263706084482,22.89455915090446,2100.5867466283307,4451
0,El Pollo Loco,33.7970151,-118.1337178,,,,,,2014-08-10,2014-08-10,0.879,0.594,1.475,139777,3089,357,1533,1913,11869,277000.0,1334.170933820202,22.14750638484209,811.6709011992596,3141
0,Jack in the Box,33.7901297,-118.1523074,Long Beach,,90755,Pacific Coast Highway,3399,2014-08-13,2014-08-13,1.13,0.871,1.283,128977,3174,4049,2170,5053,11468,34500.0,1710.8000569180283,23.060604630148827,2149.7111861385956,3242
0,Del Taco,33.7895858,-118.1548015,,,,,,2014-08-13,2014-08-13,0.238,0.814,1.361,60826,5239,654,2030,3863,11469,34500.0,1433.1020271708437,23.16180903586489,2343.882293956285,4980
0,Chipotle,38.5378522,-121.4924816,Sacramento,,95822,Freeport Boulevard,4001,2014-08-28,2014-08-28,7.8,1.525,3.142,70609,2522,861,1211,2172,5482,163000.0,2067.9076827449708,50.45466777398532,1995.6874441111866,2447
0,Angelo’s,33.0444589,-117.2939169,,,,,,2014-09-04,2014-09-04,0.888,0.281,0.958,141458,2850,5606,1221,7235,1719,215000.0,888.4457108292099,81.39149807216829,810.6742551062575,2749
0,MVP's Grill & Patio,33.7958483,-118.1260478,,,,,,2014-10-04,2014-10-04,0.721,0.721,0.986,147891,3849,1238,1790,3297,11869,277000.0,943.7321911259152,22.02753183997945,623.9205660335602,3867
0,Jack in the Box,38.5471309,-121.4536925,Sacramento,,95817,Broadway;Stockton Boulevard,4601,2014-10-10,2014-10-10,3.528,1.611,2.727,67104,3532,14575,1616,16491,5353,203000.0,2081.479855408208,50.664033136184756,1798.29238121456,3715
